amfi_code,date,nav
106235,10-01-2025,84.3944
106235,09-01-2025,85.1653
106235,08-01-2025,85.9174
106235,07-01-2025,86.2164
106235,06-01-2025,85.8431
106235,03-01-2025,87.5069
106235,02-01-2025,87.8702
106235,01-01-2025,86.5604
106235,31-12-2024,86.186
106235,30-12-2024,86.1741
106235,27-12-2024,86.6347
106235,26-12-2024,86.6441
106235,24-12-2024,86.6093
106235,23-12-2024,86.632
106235,20-12-2024,86.3429
106235,19-12-2024,87.7738
106235,18-12-2024,88.4564
106235,17-12-2024,89.0832
106235,16-12-2024,89.9224
106235,13-12-2024,89.9108
106235,12-12-2024,89.4065
106235,11-12-2024,89.7748
106235,10-12-2024,89.7023
106235,09-12-2024,89.6698
106235,06-12-2024,89.8058
106235,05-12-2024,89.595
106235,04-12-2024,88.9113
106235,03-12-2024,88.5067
106235,02-12-2024,87.5339
106235,29-11-2024,87.1792
106235,28-11-2024,86.697
106235,27-11-2024,87.6279
106235,26-11-2024,87.2485
106235,25-11-2024,87.3321
106235,22-11-2024,86.0312
106235,21-11-2024,84.3101
106235,19-11-2024,84.8386
106235,18-11-2024,84.5608
106235,14-11-2024,84.7525
106235,13-11-2024,84.7074
106235,12-11-2024,86.0075
106235,11-11-2024,87.0862
106235,08-11-2024,86.9725
106235,07-11-2024,87.3088
106235,06-11-2024,87.9876
106235,05-11-2024,86.9325
106235,04-11-2024,86.2559
106235,31-10-2024,86.934
106235,30-10-2024,87.0751
106235,29-10-2024,87.3976
106235,28-10-2024,86.6142
106235,25-10-2024,86.3078
106235,24-10-2024,87.1395
106235,23-10-2024,87.3246
106235,22-10-2024,87.3569
106235,21-10-2024,88.8012
106235,18-10-2024,89.259
106235,17-10-2024,88.9684
106235,16-10-2024,89.8298
106235,15-10-2024,89.9069
106235,14-10-2024,89.9528
106235,11-10-2024,89.4677
106235,10-10-2024,89.5868
106235,09-10-2024,89.3397
106235,08-10-2024,89.0223
106235,07-10-2024,87.9059
106235,04-10-2024,89.0957
106235,03-10-2024,89.8012
106235,01-10-2024,91.5599
106235,30-09-2024,91.5758
106235,27-09-2024,92.7189
106235,26-09-2024,92.6849
106235,25-09-2024,92.1233
106235,24-09-2024,91.8587
106235,23-09-2024,91.7686
106235,20-09-2024,91.1582
106235,19-09-2024,90.1892
106235,18-09-2024,90.2671
106235,17-09-2024,90.3572
106235,16-09-2024,90.4034
106235,13-09-2024,90.3875
106235,12-09-2024,90.5238
106235,11-09-2024,89.2029
106235,10-09-2024,89.6201
106235,09-09-2024,88.932
106235,06-09-2024,88.585
106235,05-09-2024,89.7441
106235,04-09-2024,89.6107
106235,03-09-2024,90.0408
106235,02-09-2024,89.9005
106235,30-08-2024,89.796
106235,29-08-2024,89.3583
106235,28-08-2024,89.2397
106235,27-08-2024,89.3284
106235,26-08-2024,89.1067
106235,23-08-2024,88.4914
106235,22-08-2024,88.5254
106235,21-08-2024,88.4
106235,20-08-2024,88.2033
106235,19-08-2024,87.7072
106235,16-08-2024,87.5499
106235,14-08-2024,86.1974
106235,13-08-2024,86.1857
106235,12-08-2024,87.164
106235,09-08-2024,87.3948
106235,08-08-2024,86.6848
106235,07-08-2024,87.2818
106235,06-08-2024,86.0207
106235,05-08-2024,86.5067
106235,02-08-2024,88.9536
106235,01-08-2024,89.6712
106235,31-07-2024,89.5355
106235,30-07-2024,89.2143
106235,29-07-2024,89.039
106235,26-07-2024,88.8894
106235,25-07-2024,87.464
106235,24-07-2024,87.4928
106235,23-07-2024,87.2984
106235,22-07-2024,87.4424
106235,19-07-2024,87.1846
106235,18-07-2024,88.3592
106235,16-07-2024,88.1517
106235,15-07-2024,88.4214
106235,12-07-2024,88.0764
106235,11-07-2024,87.8229
106235,10-07-2024,87.7242
106235,09-07-2024,88.0398
106235,08-07-2024,87.62
106235,05-07-2024,87.5946
106235,04-07-2024,87.4511
106235,03-07-2024,87.2089
106235,02-07-2024,86.4724
106235,01-07-2024,86.5806
106235,28-06-2024,85.901
106235,27-06-2024,86.0678
106235,26-06-2024,85.6349
106235,25-06-2024,85.4002
106235,24-06-2024,84.8211
106235,21-06-2024,84.6593
106235,20-06-2024,84.9524
106235,19-06-2024,84.6916
106235,18-06-2024,84.891
106235,14-06-2024,84.7667
106235,13-06-2024,84.2107
106235,12-06-2024,83.7793
106235,11-06-2024,83.3825
106235,10-06-2024,83.2841
106235,07-06-2024,83.1511
106235,06-06-2024,81.5876
106235,05-06-2024,80.6756
106235,04-06-2024,78.1305
106235,03-06-2024,83.6755
106235,31-05-2024,80.9845
106235,30-05-2024,80.5746
106235,29-05-2024,81.1713
106235,28-05-2024,81.8703
106235,27-05-2024,82.2051
106235,24-05-2024,82.3253
106235,23-05-2024,82.3664
106235,22-05-2024,81.3784
106235,21-05-2024,81.0568
106235,17-05-2024,80.7185
106235,16-05-2024,80.3584
106235,15-05-2024,79.556
106235,14-05-2024,79.3673
106235,13-05-2024,78.9586
106235,10-05-2024,78.7968
106235,09-05-2024,78.2239
106235,08-05-2024,79.6293
106235,07-05-2024,79.4972
106235,06-05-2024,80.0205
106235,03-05-2024,80.3953
106235,02-05-2024,80.9278
106235,30-04-2024,80.7215
106235,29-04-2024,80.7148
106235,26-04-2024,79.8894
106235,25-04-2024,80.2961
106235,24-04-2024,79.4991
106235,23-04-2024,79.3513
106235,22-04-2024,79.2171
106235,19-04-2024,78.4604
106235,18-04-2024,77.9006
106235,16-04-2024,78.3847
106235,15-04-2024,78.6132
106235,12-04-2024,79.6519
106235,10-04-2024,80.3572
106235,09-04-2024,80.0982
106235,08-04-2024,80.1553
106235,05-04-2024,79.6573
106235,04-04-2024,79.4045
106235,03-04-2024,79.2019
106235,02-04-2024,79.0297
106235,01-04-2024,79.0111
106235,31-03-2024,78.1859
106235,28-03-2024,78.1945
106235,27-03-2024,77.445
106235,26-03-2024,77.0963
106235,22-03-2024,76.9529
106235,21-03-2024,76.5944
106235,20-03-2024,75.5965
106235,19-03-2024,75.4262
106235,18-03-2024,76.1728
106235,15-03-2024,75.911
106235,14-03-2024,76.2454
106235,13-03-2024,75.6696
106235,12-03-2024,77.2007
106235,11-03-2024,77.5044
106235,07-03-2024,78.242
106235,06-03-2024,77.851
106235,05-03-2024,77.8925
106235,04-03-2024,77.881
106235,01-03-2024,77.4627
106235,29-02-2024,76.2715
106235,28-02-2024,75.8796
106235,27-02-2024,76.7264
106235,26-02-2024,76.661
106235,23-02-2024,76.8428
106235,22-02-2024,76.6625
106235,21-02-2024,76.0161
106235,20-02-2024,76.2913
106235,19-02-2024,75.9656
106235,16-02-2024,75.8325
106235,15-02-2024,75.4784
106235,14-02-2024,75.1967
106235,13-02-2024,74.6033
106235,12-02-2024,74.0979
106235,09-02-2024,75.2347
106235,08-02-2024,74.9773
106235,07-02-2024,75.3799
106235,06-02-2024,74.6923
106235,05-02-2024,74.0309
106235,02-02-2024,74.2563
106235,01-02-2024,73.9016
106235,31-01-2024,74.0151
106235,30-01-2024,73.3509
106235,29-01-2024,73.9853
106235,25-01-2024,72.7619
106235,24-01-2024,72.9314
106235,23-01-2024,72.0265
106235,19-01-2024,73.6159
106235,18-01-2024,72.8878
106235,17-01-2024,73.0962
106235,16-01-2024,74.5307
106235,15-01-2024,74.707
106235,12-01-2024,74.2842
106235,11-01-2024,73.7063
106235,10-01-2024,73.448
106235,09-01-2024,73.2356
106235,08-01-2024,73.0178
106235,05-01-2024,73.6464
106235,04-01-2024,73.5274
106235,03-01-2024,72.8074
106235,02-01-2024,73.015
106235,01-01-2024,73.0433
106235,29-12-2023,72.8909
106235,28-12-2023,72.7496
106235,27-12-2023,72.3493
106235,26-12-2023,71.73
106235,22-12-2023,71.5595
106235,21-12-2023,71.284
106235,20-12-2023,70.7792
106235,19-12-2023,72.3524
106235,18-12-2023,72.2517
106235,15-12-2023,72.1955
106235,14-12-2023,71.4083
106235,13-12-2023,70.6757
106235,12-12-2023,70.3024
106235,11-12-2023,70.5305
106235,08-12-2023,70.2387
106235,07-12-2023,70.1056
106235,06-12-2023,69.8071
106235,05-12-2023,69.4324
106235,04-12-2023,69.1289
106235,01-12-2023,67.9274
106235,30-11-2023,67.2605
106235,29-11-2023,67.0421
106235,28-11-2023,66.4556
106235,24-11-2023,66.0876
106235,23-11-2023,66.0875
106235,22-11-2023,66.05
106235,21-11-2023,66.1261
106235,20-11-2023,65.9117
106235,17-11-2023,65.9968
106235,16-11-2023,66.1744
106235,15-11-2023,65.9252
106235,13-11-2023,65.4142
106235,10-11-2023,65.2267
106235,09-11-2023,65.1597
106235,08-11-2023,65.3759
106235,07-11-2023,65.2263
106235,06-11-2023,65.2093
106235,03-11-2023,64.6012
106235,02-11-2023,64.1607
106235,01-11-2023,63.5904
106235,31-10-2023,63.7902
106235,30-10-2023,63.8893
106235,27-10-2023,63.7342
106235,26-10-2023,62.9903
106235,25-10-2023,63.7162
106235,23-10-2023,64.1786
106235,20-10-2023,65.2631
106235,19-10-2023,65.7339
106235,18-10-2023,65.8963
106235,17-10-2023,66.4703
106235,16-10-2023,66.2001
106235,13-10-2023,66.0913
106235,12-10-2023,66.2928
106235,11-10-2023,66.1261
106235,10-10-2023,65.7766
106235,09-10-2023,65.1161
106235,06-10-2023,65.7976
106235,05-10-2023,65.4371
106235,04-10-2023,65.0869
106235,03-10-2023,65.7032
106235,29-09-2023,65.8137
106235,27-09-2023,65.795
106235,26-09-2023,65.5631
106235,25-09-2023,65.4757
106235,22-09-2023,65.5939
106235,21-09-2023,65.6197
106235,20-09-2023,66.2832
106235,18-09-2023,66.9193
106235,15-09-2023,67.0584
106235,14-09-2023,66.8459
106235,13-09-2023,66.6318
106235,12-09-2023,66.5066
106235,11-09-2023,67.1646
106235,08-09-2023,66.6106
106235,07-09-2023,66.1611
106235,06-09-2023,65.6419
106235,05-09-2023,65.4924
106235,04-09-2023,65.3451
106235,01-09-2023,65.03
106235,31-08-2023,64.4494
106235,30-08-2023,64.6096
106235,29-08-2023,64.3529
106235,28-08-2023,64.1967
106235,25-08-2023,64.004
106235,24-08-2023,64.5796
106235,23-08-2023,64.6564
106235,22-08-2023,64.3266
106235,21-08-2023,64.0595
106235,18-08-2023,63.7438
106235,17-08-2023,63.8778
106235,16-08-2023,64.0787
106235,14-08-2023,63.9109
106235,11-08-2023,64.1156
106235,10-08-2023,64.3175
106235,09-08-2023,64.4424
106235,08-08-2023,64.0538
106235,07-08-2023,64.0478
106235,04-08-2023,63.8836
106235,03-08-2023,63.4133
106235,02-08-2023,63.7462
106235,01-08-2023,64.5949
106235,31-07-2023,64.5698
106235,28-07-2023,64.1783
106235,27-07-2023,63.9899
106235,26-07-2023,64.2152
106235,25-07-2023,63.9752
106235,24-07-2023,63.8456
106235,21-07-2023,63.9177
106235,20-07-2023,64.3298
106235,19-07-2023,63.9237
106235,18-07-2023,63.5042
106235,17-07-2023,63.5268
106235,14-07-2023,63.042
106235,13-07-2023,62.5905
106235,12-07-2023,62.6786
106235,11-07-2023,62.643
106235,10-07-2023,62.2389
106235,07-07-2023,62.2245
106235,06-07-2023,62.5778
106235,05-07-2023,62.253
106235,04-07-2023,62.1275
106235,03-07-2023,62.0641
106235,30-06-2023,61.643
106235,28-06-2023,60.9766
106235,27-06-2023,60.4628
106235,26-06-2023,60.0168
106235,23-06-2023,59.8822
106235,22-06-2023,60.3043
106235,21-06-2023,60.7625
106235,20-06-2023,60.7188
106235,19-06-2023,60.4369
106235,16-06-2023,60.6159
106235,15-06-2023,60.1116
106235,14-06-2023,60.3523
106235,13-06-2023,60.2878
106235,12-06-2023,59.8254
106235,09-06-2023,59.6638
106235,08-06-2023,59.8054
106235,07-06-2023,60.0903
106235,06-06-2023,59.5744
106235,05-06-2023,59.4837
106235,02-06-2023,59.2294
106235,01-06-2023,59.0016
106235,31-05-2023,59.049
106235,30-05-2023,59.1501
106235,29-05-2023,58.9288
106235,26-05-2023,58.6834
106235,25-05-2023,58.0686
106235,24-05-2023,57.8843
106235,23-05-2023,57.972
106235,22-05-2023,57.9372
106235,19-05-2023,57.9212
106235,18-05-2023,57.8294
106235,17-05-2023,57.8647
106235,16-05-2023,58.025
106235,15-05-2023,58.1437
106235,12-05-2023,57.8039
106235,11-05-2023,57.7497
106235,10-05-2023,57.7236
106235,09-05-2023,57.549
106235,08-05-2023,57.5905
106235,05-05-2023,56.8551
106235,04-05-2023,57.2746
106235,03-05-2023,56.7996
106235,02-05-2023,56.8361
106235,28-04-2023,56.5025
106235,27-04-2023,55.9279
106235,26-04-2023,55.6148
106235,25-04-2023,55.3689
106235,24-04-2023,55.2405
106235,21-04-2023,54.8633
106235,20-04-2023,54.8935
106235,19-04-2023,54.8223
106235,18-04-2023,54.9264
106235,17-04-2023,54.9843
106235,13-04-2023,55.1708
106235,12-04-2023,55.1351
106235,11-04-2023,54.9122
106235,10-04-2023,54.7556
106235,06-04-2023,54.6955
106235,05-04-2023,54.5492
106235,03-04-2023,54.1156
106235,31-03-2023,53.9927
106235,29-03-2023,53.1709
106235,28-03-2023,52.6916
106235,27-03-2023,52.7631
106235,24-03-2023,52.842
106235,23-03-2023,53.3089
106235,22-03-2023,53.5221
106235,21-03-2023,53.4031
106235,20-03-2023,52.9604
106235,17-03-2023,53.3825
106235,16-03-2023,53.0447
106235,15-03-2023,52.957
106235,14-03-2023,53.1893
106235,13-03-2023,53.4159
106235,10-03-2023,54.2781
106235,09-03-2023,54.7717
106235,08-03-2023,55.1219
106235,06-03-2023,54.8455
106235,03-03-2023,54.5341
106235,02-03-2023,53.794
106235,01-03-2023,54.0989
106235,28-02-2023,53.6383
106235,27-02-2023,53.8192
106235,24-02-2023,54.0826
106235,23-02-2023,54.2607
106235,22-02-2023,54.226
106235,21-02-2023,55.0214
106235,20-02-2023,55.0447
106235,17-02-2023,55.2408
106235,16-02-2023,55.461
106235,15-02-2023,55.4233
106235,14-02-2023,55.1849
106235,13-02-2023,54.8568
106235,10-02-2023,55.1218
106235,09-02-2023,55.1672
106235,08-02-2023,55.0905
106235,07-02-2023,54.7257
106235,06-02-2023,54.8948
106235,03-02-2023,54.9968
106235,02-02-2023,54.4309
106235,01-02-2023,54.3943
106235,31-01-2023,54.3151
106235,30-01-2023,53.9723
106235,27-01-2023,53.8991
106235,25-01-2023,54.6656
106235,24-01-2023,55.5296
106235,23-01-2023,55.5613
106235,20-01-2023,55.2821
106235,19-01-2023,55.4433
106235,18-01-2023,55.4788
106235,17-01-2023,55.1426
106235,16-01-2023,54.8238
106235,13-01-2023,55.0367
106235,12-01-2023,54.8658
106235,11-01-2023,54.9345
106235,10-01-2023,54.89
106235,09-01-2023,55.2822
106235,06-01-2023,54.6212
106235,05-01-2023,54.8724
106235,04-01-2023,54.9097
106235,03-01-2023,55.542
106235,02-01-2023,55.4536
106235,30-12-2022,55.1586
106235,29-12-2022,55.2842
106235,28-12-2022,55.1928
106235,27-12-2022,55.119
106235,26-12-2022,54.7356
106235,23-12-2022,53.7949
106235,22-12-2022,54.9299
106235,21-12-2022,55.3219
106235,20-12-2022,56.0557
106235,19-12-2022,56.2524
106235,16-12-2022,55.8812
106235,15-12-2022,56.3926
106235,14-12-2022,57.02
106235,13-12-2022,56.7855
106235,12-12-2022,56.6118
106235,09-12-2022,56.4635
106235,08-12-2022,56.8
106235,07-12-2022,56.5118
106235,06-12-2022,56.5935
106235,05-12-2022,56.7821
106235,02-12-2022,56.8001
106235,01-12-2022,57.0189
106235,30-11-2022,56.8493
106235,29-11-2022,56.4287
106235,28-11-2022,56.3627
106235,25-11-2022,56.2638
106235,24-11-2022,56.0173
106235,23-11-2022,55.3813
106235,22-11-2022,55.2892
106235,21-11-2022,55.0284
106235,18-11-2022,55.3963
106235,17-11-2022,55.6638
106235,16-11-2022,55.8564
106235,15-11-2022,55.937
106235,14-11-2022,55.7813
106235,11-11-2022,55.9811
106235,10-11-2022,55.1922
106235,09-11-2022,55.6418
106235,07-11-2022,55.7561
106235,04-11-2022,55.3716
106235,03-11-2022,55.3591
106235,02-11-2022,55.4764
106235,01-11-2022,55.4913
106235,31-10-2022,55.1343
106235,28-10-2022,54.4425
106235,27-10-2022,54.5728
106235,25-10-2022,54.3183
106235,21-10-2022,53.9397
106235,20-10-2022,54.0668
106235,19-10-2022,54.0365
106235,18-10-2022,53.9589
106235,17-10-2022,53.3028
106235,14-10-2022,52.9511
106235,13-10-2022,52.5955
106235,12-10-2022,53.0174
106235,11-10-2022,52.5418
106235,10-10-2022,53.2546
106235,07-10-2022,53.5874
106235,06-10-2022,53.6192
106235,04-10-2022,53.3185
106235,03-10-2022,52.1478
106235,30-09-2022,52.6061
106235,29-09-2022,51.7564
106235,28-09-2022,51.6947
106235,27-09-2022,52.2165
106235,26-09-2022,52.1483
106235,23-09-2022,53.3003
106235,22-09-2022,54.2589
106235,21-09-2022,54.4628
106235,20-09-2022,54.6388
106235,19-09-2022,54.0445
106235,16-09-2022,53.7677
106235,15-09-2022,54.9451
106235,14-09-2022,55.081
106235,13-09-2022,55.1273
106235,12-09-2022,54.6793
106235,09-09-2022,54.4064
106235,08-09-2022,54.3312
106235,07-09-2022,53.9402
106235,06-09-2022,53.9334
106235,05-09-2022,54.0435
106235,02-09-2022,53.6075
106235,01-09-2022,53.3969
106235,30-08-2022,53.6481
106235,29-08-2022,52.4021
106235,26-08-2022,53.1456
106235,25-08-2022,52.996
106235,24-08-2022,53.1801
106235,23-08-2022,52.9997
106235,22-08-2022,52.663
106235,19-08-2022,53.4089
106235,18-08-2022,54.1054
106235,17-08-2022,54.0783
106235,16-08-2022,53.7278
106235,12-08-2022,53.2077
106235,11-08-2022,53.0905
106235,10-08-2022,52.5275
106235,08-08-2022,52.5098
106235,05-08-2022,52.1251
106235,04-08-2022,52.1046
106235,03-08-2022,52.1686
106235,02-08-2022,52.1764
106235,01-08-2022,52.1271
106235,29-07-2022,51.5557
106235,28-07-2022,51.0749
106235,27-07-2022,50.3197
106235,26-07-2022,49.8164
106235,25-07-2022,50.2603
106235,22-07-2022,50.3059
106235,21-07-2022,50.0604
106235,20-07-2022,49.6198
106235,19-07-2022,49.1009
106235,18-07-2022,48.8958
106235,15-07-2022,48.2492
106235,14-07-2022,47.9766
106235,13-07-2022,48.1845
106235,12-07-2022,48.3844
106235,11-07-2022,48.8502
106235,08-07-2022,48.8358
106235,07-07-2022,48.5852
106235,06-07-2022,48.0054
106235,05-07-2022,47.4335
106235,04-07-2022,47.4633
106235,01-07-2022,46.9814
106235,30-06-2022,46.756
106235,29-06-2022,46.8983
106235,28-06-2022,47.0197
106235,27-06-2022,46.8307
106235,24-06-2022,46.375
106235,23-06-2022,45.943
106235,22-06-2022,45.4036
106235,21-06-2022,46.0552
106235,20-06-2022,44.9401
106235,17-06-2022,44.9799
106235,16-06-2022,45.1605
106235,15-06-2022,46.2042
106235,14-06-2022,46.1984
106235,13-06-2022,46.2485
106235,10-06-2022,47.5206
106235,09-06-2022,48.1612
106235,08-06-2022,47.9933
106235,07-06-2022,48.048
106235,06-06-2022,48.4
106235,03-06-2022,48.5318
106235,02-06-2022,48.8124
106235,01-06-2022,48.7021
106235,31-05-2022,48.7188
106235,30-05-2022,48.7667
106235,27-05-2022,47.7408
106235,26-05-2022,47.1177
106235,25-05-2022,46.6019
106235,24-05-2022,46.9764
106235,23-05-2022,47.1593
106235,20-05-2022,47.3256
106235,19-05-2022,46.1048
106235,18-05-2022,47.2916
106235,17-05-2022,47.5459
106235,16-05-2022,46.3704
106235,13-05-2022,46.1254
106235,12-05-2022,46.2466
106235,11-05-2022,47.1498
106235,10-05-2022,47.3866
106235,09-05-2022,47.6682
106235,06-05-2022,48.0458
106235,05-05-2022,48.7034
106235,04-05-2022,48.5674
106235,02-05-2022,49.7345
106235,29-04-2022,49.7875
106235,28-04-2022,50.1706
106235,27-04-2022,49.5337
106235,26-04-2022,49.8888
106235,25-04-2022,49.2375
106235,22-04-2022,49.9908
106235,21-04-2022,50.5151
106235,20-04-2022,49.8701
106235,19-04-2022,49.6787
106235,18-04-2022,50.4185
106235,13-04-2022,51.2788
106235,12-04-2022,51.3187
106235,11-04-2022,51.8143
106235,08-04-2022,52.1425
106235,07-04-2022,51.7203
106235,06-04-2022,52.0616
106235,05-04-2022,52.1701
106235,04-04-2022,52.4008
106235,01-04-2022,51.3768
106235,31-03-2022,50.6816
106235,30-03-2022,50.7411
106235,29-03-2022,50.2834
106235,28-03-2022,49.8969
106235,25-03-2022,49.6501
106235,24-03-2022,49.7476
106235,23-03-2022,49.7697
106235,22-03-2022,49.7945
106235,21-03-2022,49.2308
106235,17-03-2022,49.7349
106235,16-03-2022,49.0415
106235,15-03-2022,48.1403
106235,14-03-2022,48.5932
106235,11-03-2022,47.9051
106235,10-03-2022,47.7691
106235,09-03-2022,47.2121
106235,08-03-2022,46.2395
106235,07-03-2022,45.6059
106235,04-03-2022,46.6274
106235,03-03-2022,47.3058
106235,02-03-2022,47.5292
106235,28-02-2022,48.1112
106235,25-02-2022,47.9284
106235,24-02-2022,46.624
106235,23-02-2022,49.0273
106235,22-02-2022,49.0945
106235,21-02-2022,49.6113
106235,18-02-2022,49.8084
106235,17-02-2022,49.905
106235,16-02-2022,49.9719
106235,15-02-2022,50.0818
106235,14-02-2022,48.6269
106235,11-02-2022,50.4062
106235,10-02-2022,51.1674
106235,09-02-2022,50.8236
106235,08-02-2022,50.3329
106235,07-02-2022,50.3304
106235,04-02-2022,51.068
106235,03-02-2022,51.2948
106235,02-02-2022,51.7172
106235,01-02-2022,51.1395
106235,31-01-2022,50.5609
106235,28-01-2022,49.6674
106235,27-01-2022,49.6003
106235,25-01-2022,49.9318
106235,24-01-2022,49.0912
106235,21-01-2022,50.4887
106235,20-01-2022,51.0305
106235,19-01-2022,51.3755
106235,18-01-2022,51.6558
106235,17-01-2022,52.2508
106235,14-01-2022,52.319
106235,13-01-2022,52.25
106235,12-01-2022,52.1291
106235,11-01-2022,51.5372
106235,10-01-2022,51.3199
106235,07-01-2022,50.7185
106235,06-01-2022,50.6694
106235,05-01-2022,50.9615
106235,04-01-2022,50.7476
106235,03-01-2022,50.2717
118632,29-05-2026,98.4656
118632,27-05-2026,99.8092
118632,26-05-2026,99.4356
118632,25-05-2026,99.8047
118632,22-05-2026,98.7497
118632,21-05-2026,98.3781
118632,20-05-2026,98.3933
118632,19-05-2026,98.1289
118632,18-05-2026,97.9372
118632,15-05-2026,98.0059
118632,14-05-2026,98.0606
118632,13-05-2026,97.169
118632,12-05-2026,97.1846
118632,11-05-2026,99.2007
118632,08-05-2026,100.4981
118632,07-05-2026,101.2917
118632,06-05-2026,101.1725
118632,05-05-2026,99.9072
118632,04-05-2026,100.0932
118632,30-04-2026,99.5502
118632,29-04-2026,100.3928
118632,28-04-2026,99.9782
118632,27-04-2026,100.6093
118632,24-04-2026,99.76
118632,23-04-2026,100.8016
118632,22-04-2026,101.5803
118632,21-04-2026,101.9645
118632,20-04-2026,100.9566
118632,17-04-2026,100.7903
118632,16-04-2026,99.9263
118632,15-04-2026,99.8843
118632,13-04-2026,98.1851
118632,10-04-2026,98.8886
118632,09-04-2026,97.4948
118632,08-04-2026,98.1861
118632,07-04-2026,94.7584
118632,06-04-2026,94.353
118632,02-04-2026,93.2361
118632,01-04-2026,92.9211
118632,31-03-2026,91.4539
118632,30-03-2026,91.455
118632,27-03-2026,93.579
118632,25-03-2026,95.6217
118632,24-03-2026,93.8354
118632,23-03-2026,92.1523
118632,20-03-2026,94.8276
118632,19-03-2026,94.5458
118632,18-03-2026,97.5488
118632,17-03-2026,96.6146
118632,16-03-2026,95.9441
118632,13-03-2026,95.1844
118632,12-03-2026,97.31
118632,11-03-2026,98.1139
118632,10-03-2026,99.4725
118632,09-03-2026,98.2895
118632,06-03-2026,100.0829
118632,05-03-2026,101.1422
118632,04-03-2026,99.951
118632,02-03-2026,101.8541
118632,27-02-2026,103.3052
118632,26-02-2026,104.5075
118632,25-02-2026,104.4641
118632,24-02-2026,103.9564
118632,23-02-2026,104.8203
118632,20-02-2026,104.2351
118632,19-02-2026,103.5918
118632,18-02-2026,105.2559
118632,17-02-2026,104.7084
118632,16-02-2026,104.5361
118632,13-02-2026,103.8148
118632,12-02-2026,104.9922
118632,11-02-2026,105.5426
118632,10-02-2026,105.3572
118632,09-02-2026,104.8998
118632,06-02-2026,103.9204
118632,05-02-2026,103.759
118632,04-02-2026,104.0764
118632,03-02-2026,103.8538
118632,02-02-2026,101.2456
118632,30-01-2026,102.2355
118632,29-01-2026,102.3949
118632,28-01-2026,101.8416
118632,27-01-2026,100.8952
118632,23-01-2026,100.5127
118632,22-01-2026,101.5393
118632,21-01-2026,100.8963
118632,20-01-2026,101.2908
118632,19-01-2026,102.9226
118632,16-01-2026,103.2136
118632,14-01-2026,103.3177
118632,13-01-2026,103.3735
118632,12-01-2026,103.6218
118632,09-01-2026,103.4654
118632,08-01-2026,104.3327
118632,07-01-2026,105.6078
118632,06-01-2026,105.7006
118632,05-01-2026,105.7109
118632,02-01-2026,106.1272
118632,01-01-2026,105.4001
118632,31-12-2025,105.3421
118632,30-12-2025,104.5935
118632,29-12-2025,104.7188
118632,26-12-2025,104.9912
118632,24-12-2025,105.3548
118632,23-12-2025,105.5381
118632,22-12-2025,105.338
118632,19-12-2025,104.7495
118632,18-12-2025,104.0678
118632,17-12-2025,104.1918
118632,16-12-2025,104.4782
118632,15-12-2025,105.1821
118632,12-12-2025,105.2738
118632,11-12-2025,104.659
118632,10-12-2025,104.014
118632,09-12-2025,104.2635
118632,08-12-2025,104.3721
118632,05-12-2025,105.4142
118632,04-12-2025,105.0426
118632,03-12-2025,105.0214
118632,02-12-2025,105.2367
118632,01-12-2025,105.5389
118632,28-11-2025,105.6844
118632,27-11-2025,105.684
118632,26-11-2025,105.5755
118632,25-11-2025,104.1712
118632,24-11-2025,104.323
118632,21-11-2025,104.8664
118632,20-11-2025,105.6047
118632,19-11-2025,105.1392
118632,18-11-2025,104.6087
118632,17-11-2025,105.1203
118632,14-11-2025,104.6864
118632,13-11-2025,104.6624
118632,12-11-2025,104.6829
118632,11-11-2025,104.1242
118632,10-11-2025,103.8912
118632,07-11-2025,103.6712
118632,06-11-2025,103.6683
118632,04-11-2025,104.296
118632,03-11-2025,104.8494
118632,31-10-2025,104.5102
118632,30-10-2025,105.2376
118632,29-10-2025,105.7985
118632,28-10-2025,105.143
118632,27-10-2025,105.1974
118632,24-10-2025,104.6441
118632,23-10-2025,105.0429
118632,20-10-2025,104.88
118632,17-10-2025,104.4673
118632,16-10-2025,104.1594
118632,15-10-2025,103.2825
118632,14-10-2025,102.5439
118632,13-10-2025,102.968
118632,10-10-2025,103.236
118632,09-10-2025,102.7968
118632,08-10-2025,102.3564
118632,07-10-2025,102.7883
118632,06-10-2025,102.8296
118632,03-10-2025,102.3835
118632,01-10-2025,102.0581
118632,30-09-2025,101.3
118632,26-09-2025,101.3125
118632,25-09-2025,102.4742
118632,24-09-2025,103.3338
118632,23-09-2025,103.8134
118632,22-09-2025,103.8105
118632,19-09-2025,104.3509
118632,18-09-2025,104.5531
118632,17-09-2025,104.2438
118632,16-09-2025,103.9014
118632,15-09-2025,103.15
118632,12-09-2025,102.9764
118632,11-09-2025,102.4033
118632,10-09-2025,102.3512
118632,09-09-2025,101.9677
118632,08-09-2025,101.6765
118632,05-09-2025,101.5517
118632,04-09-2025,101.4965
118632,03-09-2025,101.5909
118632,02-09-2025,100.9907
118632,01-09-2025,101.1664
118632,29-08-2025,100.3496
118632,28-08-2025,100.5523
118632,26-08-2025,101.34
118632,25-08-2025,102.3387
118632,22-08-2025,102.052
118632,21-08-2025,102.728
118632,20-08-2025,102.6558
118632,19-08-2025,102.2421
118632,18-08-2025,101.6867
118632,14-08-2025,100.5741
118632,13-08-2025,100.5914
118632,12-08-2025,99.7536
